id,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,loan_status
7978.0,23.0,70000.0,2.0,14400.0,12.68,0.21,4.0,0.0
6056.0,23.0,54996.0,3.0,5200.0,9.62,0.1,2.0,0.0
6204.0,32.0,50000.0,4.0,5000.0,13.35,0.1,9.0,0.0
32393.0,21.0,88000.0,2.0,10000.0,8.94,0.11,2.0,1.0
33578.0,23.0,72000.0,3.0,10000.0,7.51,0.14,4.0,0.0
24544.0,33.0,42000.0,5.0,8000.0,14.27,0.19,6.0,0.0
28468.0,22.0,80400.0,4.0,9000.0,10.38,0.11,3.0,0.0
31192.0,24.0,36000.0,3.0,6000.0,11.99,0.17,3.0,0.0
25298.0,24.0,44000.0,0.0,15000.0,13.99,0.34,3.0,1.0
9398.0,26.0,100000.0,10.0,10000.0,7.14,0.1,2.0,0.0
2949.0,23.0,30000.0,7.0,10000.0,13.24,0.33,2.0,1.0
11132.0,22.0,47004.0,1.0,15000.0,11.58,0.32,3.0,1.0
29572.0,30.0,45000.0,2.0,10000.0,13.22,0.22,8.0,0.0
3068.0,24.0,64000.0,8.0,8000.0,11.14,0.13,2.0,1.0
34227.0,35.0,38000.0,2.0,7000.0,13.49,0.19,7.0,0.0
200.0,22.0,90000.0,6.0,14000.0,10.99,0.16,2.0,0.0
10544.0,30.0,54000.0,14.0,19000.0,10.99,0.35,7.0,1.0
13608.0,23.0,80000.0,4.0,10000.0,7.51,0.13,2.0,0.0
20987.0,25.0,73000.0,9.0,25000.0,11.99,0.34,4.0,1.0
21931.0,33.0,58800.0,0.0,13000.0,6.54,0.22,8.0,0.0
4968.0,24.0,120000.0,2.0,6000.0,12.99,0.05,3.0,0.0
15925.0,26.0,54996.0,7.0,18300.0,15.05,0.36,4.0,0.0
22782.0,24.0,60000.0,1.0,10000.0,7.29,0.17,4.0,0.0
26296.0,23.0,99996.0,3.0,4800.0,11.49,0.05,2.0,0.0
28550.0,27.0,40000.0,8.0,11450.0,7.51,0.29,5.0,0.0
17498.0,22.0,27120.0,0.0,9250.0,12.53,0.34,3.0,1.0
13002.0,22.0,42000.0,0.0,6000.0,10.37,0.14,4.0,0.0
12590.0,22.0,68000.0,6.0,10000.0,12.69,0.15,3.0,0.0
4143.0,29.0,24000.0,6.0,7200.0,8.49,0.3,7.0,0.0
10673.0,43.0,60000.0,1.0,5000.0,14.84,0.08,14.0,0.0
23925.0,24.0,73000.0,0.0,14000.0,16.29,0.19,2.0,1.0
30185.0,27.0,72000.0,5.0,4000.0,6.76,0.06,9.0,0.0
31891.0,22.0,50000.0,6.0,6000.0,5.42,0.12,2.0,0.0
32396.0,26.0,47000.0,0.0,5000.0,8.9,0.11,2.0,0.0
25823.0,43.0,48956.0,0.0,2800.0,10.37,0.06,14.0,0.0
9414.0,30.0,110000.0,2.0,9000.0,11.11,0.08,5.0,0.0
3242.0,27.0,65000.0,7.0,9000.0,12.69,0.14,6.0,0.0
3226.0,34.0,60000.0,12.0,4500.0,13.55,0.07,6.0,0.0
9162.0,23.0,52000.0,4.0,5400.0,10.74,0.11,3.0,0.0
34106.0,23.0,66996.0,7.0,7000.0,7.88,0.11,4.0,0.0
30615.0,25.0,85000.0,1.0,7800.0,8.88,0.09,2.0,0.0
27250.0,28.0,175000.0,7.0,23000.0,14.65,0.14,7.0,0.0
16051.0,36.0,26400.0,2.0,6000.0,7.9,0.23,14.0,1.0
12690.0,23.0,50026.0,2.0,2000.0,10.74,0.04,3.0,0.0
20126.0,30.0,70000.0,14.0,8000.0,13.11,0.11,7.0,1.0
119.0,22.0,40000.0,6.0,6000.0,11.49,0.15,2.0,0.0
29448.0,36.0,80000.0,1.0,5500.0,7.51,0.07,11.0,0.0
34344.0,22.0,50000.0,1.0,2000.0,11.26,0.04,2.0,0.0
11682.0,22.0,60000.0,1.0,8000.0,6.17,0.13,2.0,0.0
4850.0,23.0,49000.0,4.0,4000.0,7.66,0.08,4.0,0.0
32424.0,22.0,32000.0,0.0,4000.0,7.68,0.13,2.0,0.0
14524.0,36.0,43000.0,2.0,6000.0,13.92,0.14,11.0,0.0
34194.0,31.0,60000.0,2.0,7000.0,7.14,0.12,6.0,0.0
2678.0,37.0,99000.0,15.0,12000.0,11.14,0.12,12.0,0.0
16808.0,28.0,58000.0,0.0,20000.0,6.54,0.34,8.0,0.0
21589.0,29.0,130000.0,2.0,20000.0,11.14,0.15,10.0,0.0
14920.0,27.0,42000.0,2.0,10000.0,10.37,0.24,8.0,0.0
18415.0,22.0,38500.0,2.0,7500.0,7.88,0.19,2.0,0.0
11903.0,23.0,75000.0,0.0,16100.0,7.9,0.21,3.0,0.0
6169.0,27.0,30000.0,5.0,12000.0,12.84,0.4,7.0,1.0
1157.0,31.0,120000.0,5.0,12000.0,5.79,0.1,7.0,0.0
7781.0,27.0,48000.0,1.0,2500.0,6.62,0.05,5.0,0.0
428.0,29.0,65000.0,7.0,5000.0,7.4,0.08,9.0,0.0
33528.0,31.0,105398.0,15.0,14000.0,17.99,0.13,6.0,0.0
19057.0,27.0,38400.0,4.0,4000.0,15.23,0.1,5.0,0.0
30999.0,29.0,87000.0,9.0,10000.0,9.63,0.11,5.0,0.0
19137.0,26.0,33000.0,3.0,12000.0,10.99,0.36,3.0,0.0
32060.0,48.0,60000.0,1.0,8000.0,12.99,0.13,12.0,0.0
10480.0,35.0,81000.0,14.0,16000.0,11.49,0.2,10.0,0.0
17243.0,25.0,65004.0,0.0,7000.0,7.88,0.11,4.0,0.0
31274.0,25.0,30000.0,0.0,2000.0,17.19,0.07,2.0,1.0
15837.0,23.0,60000.0,4.0,5000.0,10.0,0.08,4.0,0.0
7964.0,23.0,75000.0,4.0,16000.0,7.49,0.21,3.0,0.0
26821.0,23.0,54000.0,7.0,10000.0,7.49,0.19,4.0,0.0
24628.0,28.0,55000.0,3.0,4200.0,5.79,0.08,9.0,0.0
1090.0,30.0,105000.0,4.0,24250.0,12.18,0.23,5.0,0.0
2726.0,27.0,64000.0,6.0,6000.0,12.99,0.09,10.0,0.0
30829.0,27.0,110000.0,5.0,24000.0,12.99,0.22,6.0,0.0
4160.0,30.0,34000.0,7.0,6000.0,15.59,0.18,9.0,1.0
2638.0,28.0,65004.0,5.0,15000.0,8.94,0.23,6.0,0.0
12756.0,23.0,40000.0,0.0,12000.0,7.9,0.3,3.0,0.0
7917.0,31.0,78996.0,0.0,10000.0,12.53,0.13,8.0,1.0
3847.0,32.0,45000.0,11.0,6000.0,7.9,0.13,7.0,0.0
1291.0,26.0,20000.0,3.0,5800.0,8.94,0.3,2.0,0.0
14747.0,23.0,92000.0,3.0,6000.0,5.42,0.07,2.0,0.0
22255.0,28.0,110000.0,12.0,3000.0,9.99,0.03,7.0,0.0
32274.0,57.0,170000.0,5.0,6300.0,11.86,0.04,19.0,0.0
2300.0,26.0,48000.0,4.0,8000.0,13.49,0.17,4.0,0.0
10091.0,22.0,75000.0,6.0,10000.0,9.88,0.13,2.0,0.0
32322.0,25.0,68000.0,9.0,4800.0,10.59,0.07,2.0,0.0
12574.0,24.0,55000.0,8.0,7500.0,12.53,0.14,4.0,0.0
21580.0,24.0,59500.0,0.0,4200.0,5.42,0.07,4.0,0.0
31292.0,26.0,72000.0,3.0,16000.0,6.92,0.23,4.0,0.0
16470.0,39.0,26000.0,2.0,10000.0,16.32,0.38,14.0,1.0
7284.0,21.0,51000.0,0.0,2500.0,6.62,0.05,2.0,0.0
13549.0,40.0,58000.0,9.0,15000.0,6.17,0.26,14.0,0.0
1377.0,28.0,60000.0,2.0,20000.0,10.99,0.33,5.0,1.0
19972.0,29.0,49000.0,1.0,3000.0,7.05,0.06,8.0,0.0
18869.0,26.0,33996.0,2.0,9000.0,14.74,0.26,4.0,1.0
8696.0,22.0,70000.0,5.0,2000.0,14.79,0.03,4.0,0.0
9831.0,23.0,78000.0,7.0,5000.0,8.0,0.06,3.0,1.0
1092.0,35.0,47000.0,5.0,5300.0,7.49,0.11,7.0,0.0
21367.0,26.0,60000.0,10.0,15000.0,6.91,0.25,4.0,0.0
21190.0,33.0,59617.0,4.0,3600.0,15.33,0.06,9.0,1.0
9932.0,22.0,34000.0,2.0,6000.0,13.57,0.18,3.0,0.0
20071.0,24.0,52500.0,0.0,5600.0,7.37,0.11,4.0,0.0
30118.0,25.0,70000.0,5.0,5600.0,11.71,0.08,2.0,0.0
29239.0,22.0,52000.0,2.0,5000.0,7.9,0.1,3.0,0.0
10115.0,28.0,50000.0,1.0,10000.0,12.69,0.2,9.0,0.0
29678.0,34.0,48000.0,5.0,25000.0,10.74,0.52,6.0,0.0
6095.0,22.0,75000.0,4.0,5000.0,11.86,0.07,3.0,0.0
26976.0,22.0,38400.0,5.0,4200.0,13.61,0.11,4.0,0.0
6334.0,26.0,90400.0,9.0,9500.0,9.63,0.11,2.0,0.0
18208.0,22.0,75885.0,0.0,3000.0,11.83,0.04,2.0,0.0
25846.0,24.0,30000.0,1.0,10000.0,9.99,0.33,4.0,1.0
2903.0,40.0,60000.0,15.0,12000.0,14.27,0.2,16.0,0.0
33248.0,23.0,59800.0,8.0,5000.0,11.36,0.08,3.0,0.0
14627.0,26.0,75000.0,0.0,12000.0,12.99,0.16,4.0,0.0
8175.0,30.0,90000.0,14.0,12000.0,11.36,0.13,6.0,0.0
29585.0,26.0,168000.0,2.0,25000.0,12.87,0.15,4.0,0.0
29650.0,23.0,65000.0,1.0,10000.0,14.27,0.15,2.0,0.0
11070.0,23.0,60000.0,3.0,6000.0,10.59,0.1,4.0,0.0
32864.0,22.0,41124.0,6.0,6000.0,7.51,0.15,2.0,0.0
33061.0,36.0,150000.0,11.0,14000.0,5.42,0.09,14.0,0.0
24531.0,24.0,70000.0,3.0,12000.0,10.74,0.17,3.0,0.0
27163.0,25.0,24000.0,2.0,1200.0,7.4,0.05,4.0,1.0
7671.0,29.0,90000.0,13.0,10000.0,11.36,0.11,8.0,0.0
23586.0,23.0,50000.0,0.0,10000.0,11.71,0.2,2.0,0.0
17655.0,23.0,56000.0,4.0,10000.0,11.49,0.18,2.0,0.0
19326.0,26.0,25200.0,0.0,8000.0,10.99,0.33,3.0,1.0
26868.0,24.0,120000.0,8.0,23000.0,6.91,0.19,3.0,0.0
30312.0,28.0,12000.0,2.0,5825.0,7.49,0.51,7.0,0.0
3735.0,27.0,30000.0,0.0,10625.0,10.99,0.35,5.0,1.0
27466.0,22.0,62000.0,6.0,5000.0,6.03,0.08,4.0,0.0
9929.0,29.0,85000.0,3.0,20000.0,12.41,0.24,10.0,0.0
15665.0,25.0,45000.0,9.0,7200.0,10.96,0.16,2.0,0.0
18538.0,25.0,59000.0,3.0,17500.0,7.51,0.3,4.0,0.0
4812.0,23.0,50000.0,0.0,5000.0,11.14,0.1,2.0,0.0
14927.0,27.0,80000.0,6.0,12000.0,6.91,0.15,7.0,0.0
7348.0,22.0,32000.0,2.0,6000.0,6.99,0.19,3.0,0.0
14654.0,23.0,50000.0,0.0,3000.0,10.95,0.06,2.0,0.0
2635.0,23.0,95000.0,1.0,17000.0,10.99,0.18,3.0,0.0
31319.0,37.0,55000.0,4.0,12000.0,13.49,0.22,16.0,0.0
6388.0,27.0,93000.0,0.0,20000.0,7.51,0.22,7.0,0.0
25886.0,27.0,57000.0,11.0,7500.0,11.97,0.13,7.0,0.0
4592.0,24.0,60000.0,7.0,4700.0,7.88,0.08,4.0,0.0
5568.0,27.0,50000.0,10.0,12000.0,14.96,0.24,7.0,0.0
30885.0,38.0,17280.0,6.0,7200.0,12.36,0.42,17.0,1.0
2532.0,24.0,130000.0,8.0,18000.0,7.88,0.14,4.0,0.0
6899.0,24.0,100000.0,6.0,5000.0,7.51,0.05,3.0,0.0
12959.0,21.0,15000.0,3.0,1825.0,11.49,0.12,4.0,0.0
19319.0,22.0,40000.0,6.0,5000.0,13.48,0.13,4.0,0.0
24409.0,23.0,36000.0,4.0,15000.0,6.99,0.42,4.0,1.0
26078.0,23.0,95000.0,5.0,15000.0,14.42,0.16,3.0,0.0
4341.0,30.0,80000.0,2.0,10000.0,8.49,0.13,5.0,0.0
7801.0,34.0,45204.0,12.0,14125.0,7.29,0.31,8.0,0.0
11376.0,25.0,24000.0,0.0,4400.0,8.94,0.19,4.0,0.0
5657.0,25.0,50000.0,9.0,6000.0,10.99,0.12,4.0,0.0
32437.0,23.0,75000.0,8.0,7600.0,13.48,0.1,3.0,0.0
13874.0,22.0,28500.0,6.0,4200.0,7.74,0.14,3.0,0.0
21024.0,22.0,92000.0,6.0,12000.0,10.99,0.13,4.0,0.0
14272.0,41.0,37000.0,2.0,4700.0,20.3,0.13,11.0,1.0
4253.0,36.0,84000.0,3.0,25000.0,16.29,0.3,16.0,0.0
21640.0,22.0,74000.0,6.0,11500.0,11.71,0.16,2.0,1.0
33809.0,27.0,78500.0,7.0,12000.0,14.27,0.15,8.0,0.0
25956.0,23.0,65000.0,7.0,10000.0,7.51,0.15,4.0,0.0
27245.0,22.0,72000.0,7.0,7000.0,7.49,0.1,4.0,0.0
31566.0,26.0,108000.0,0.0,20000.0,14.96,0.19,2.0,1.0
27090.0,38.0,75000.0,7.0,15000.0,12.68,0.2,13.0,0.0
16316.0,22.0,30000.0,0.0,4800.0,11.49,0.16,2.0,0.0
25571.0,25.0,50866.0,9.0,20000.0,17.58,0.39,3.0,1.0
5144.0,24.0,61100.0,4.0,25000.0,17.49,0.41,4.0,1.0
24096.0,21.0,40000.0,4.0,3500.0,8.0,0.09,2.0,0.0
28224.0,25.0,36996.0,2.0,12450.0,12.98,0.34,4.0,0.0
1496.0,22.0,42000.0,4.0,7000.0,8.59,0.17,4.0,0.0
30524.0,22.0,43000.0,0.0,10800.0,5.79,0.25,3.0,0.0
8324.0,43.0,93000.0,15.0,25000.0,15.58,0.27,13.0,0.0
22828.0,24.0,34000.0,1.0,12000.0,11.89,0.35,2.0,1.0
25540.0,27.0,52000.0,11.0,1600.0,9.91,0.03,9.0,0.0
31036.0,23.0,54000.0,0.0,10000.0,6.17,0.19,2.0,0.0
12520.0,31.0,84000.0,1.0,9000.0,6.54,0.11,5.0,0.0
30998.0,22.0,50000.0,6.0,5500.0,11.49,0.11,2.0,0.0
32516.0,21.0,50000.0,5.0,5500.0,10.99,0.11,3.0,0.0
2980.0,28.0,37500.0,0.0,8400.0,16.89,0.23,6.0,1.0
11238.0,29.0,56400.0,13.0,5000.0,6.03,0.09,7.0,0.0
33477.0,26.0,45000.0,1.0,6500.0,10.74,0.14,2.0,0.0
33337.0,25.0,45000.0,5.0,12000.0,10.99,0.27,4.0,0.0
8886.0,22.0,30000.0,2.0,4000.0,12.84,0.13,4.0,0.0
16798.0,27.0,50000.0,1.0,7500.0,12.69,0.15,8.0,0.0
27138.0,22.0,70000.0,2.0,20000.0,11.86,0.29,4.0,0.0
15404.0,33.0,60000.0,12.0,4000.0,12.29,0.07,9.0,0.0
21519.0,21.0,25000.0,4.0,5000.0,7.14,0.2,3.0,0.0
9328.0,23.0,24000.0,0.0,4600.0,11.11,0.19,3.0,0.0
18993.0,21.0,54000.0,5.0,6000.0,7.51,0.11,4.0,1.0
21798.0,32.0,45996.0,1.0,1800.0,11.26,0.04,9.0,0.0
23410.0,30.0,75000.0,14.0,10000.0,9.63,0.13,6.0,0.0
1045.0,27.0,53500.0,1.0,1500.0,12.21,0.03,10.0,0.0
22430.0,34.0,48000.0,9.0,16000.0,5.99,0.32,10.0,1.0
25153.0,24.0,60000.0,1.0,15000.0,13.49,0.25,4.0,0.0
7474.0,24.0,75000.0,1.0,1200.0,10.75,0.02,3.0,0.0
19380.0,22.0,43000.0,1.0,15000.0,12.42,0.35,3.0,1.0
16797.0,28.0,93000.0,12.0,15000.0,10.74,0.16,6.0,0.0
32512.0,24.0,90000.0,6.0,1000.0,13.67,0.1,3.0,0.0
33467.0,24.0,29000.0,4.0,10000.0,10.0,0.34,2.0,1.0
33209.0,28.0,35000.0,3.0,12800.0,8.49,0.37,8.0,1.0
23213.0,22.0,36000.0,2.0,6500.0,11.11,0.18,4.0,0.0
13590.0,22.0,24000.0,2.0,8875.0,11.49,0.36,3.0,0.0
24395.0,33.0,94500.0,10.0,14400.0,5.42,0.16,9.0,0.0
16914.0,23.0,60000.0,0.0,12500.0,7.9,0.21,2.0,0.0
8322.0,32.0,46000.0,8.0,6000.0,6.03,0.13,6.0,0.0
12315.0,24.0,62400.0,5.0,15000.0,8.9,0.24,3.0,0.0
4140.0,22.0,57000.0,1.0,5500.0,11.49,0.1,3.0,0.0
6690.0,30.0,110000.0,4.0,30000.0,14.27,0.27,5.0,0.0
14731.0,22.0,50000.0,0.0,9000.0,12.18,0.18,3.0,0.0
18490.0,32.0,72000.0,0.0,7800.0,7.88,0.11,7.0,0.0
9579.0,22.0,72000.0,6.0,15000.0,15.27,0.21,3.0,0.0
33175.0,25.0,54000.0,1.0,6000.0,15.99,0.11,4.0,1.0
1930.0,23.0,36000.0,1.0,10000.0,12.87,0.28,3.0,0.0
17456.0,37.0,60000.0,2.0,12000.0,8.59,0.2,15.0,0.0
14223.0,22.0,67000.0,6.0,3000.0,8.9,0.04,3.0,0.0
19412.0,28.0,62000.0,12.0,5000.0,7.9,0.08,5.0,0.0
13624.0,22.0,40000.0,0.0,4000.0,7.88,0.1,2.0,0.0
28855.0,32.0,48000.0,0.0,2500.0,7.49,0.05,9.0,0.0
7134.0,38.0,55000.0,3.0,15000.0,6.62,0.27,16.0,0.0
30079.0,23.0,75000.0,1.0,10200.0,12.99,0.14,4.0,0.0
29129.0,27.0,75000.0,11.0,6000.0,6.99,0.08,9.0,0.0
15968.0,23.0,72000.0,7.0,4500.0,17.58,0.06,3.0,0.0
26948.0,24.0,118000.0,8.0,4000.0,5.42,0.03,4.0,0.0
344.0,24.0,80000.0,0.0,2400.0,11.36,0.03,2.0,0.0
9939.0,25.0,55000.0,3.0,15000.0,14.27,0.27,4.0,0.0
7486.0,32.0,64000.0,3.0,7500.0,10.08,0.12,9.0,0.0
17060.0,29.0,42000.0,9.0,1200.0,6.99,0.03,5.0,0.0
20592.0,26.0,65000.0,10.0,7000.0,13.98,0.11,2.0,0.0
32843.0,22.0,73000.0,6.0,12000.0,13.11,0.16,4.0,0.0
33508.0,26.0,65000.0,10.0,2000.0,8.59,0.03,2.0,0.0
16356.0,22.0,67202.0,6.0,10000.0,7.51,0.15,2.0,0.0
24315.0,35.0,78000.0,2.0,3000.0,12.73,0.04,8.0,0.0
21340.0,26.0,64800.0,5.0,6000.0,11.99,0.09,2.0,0.0
8546.0,25.0,44000.0,5.0,10200.0,13.48,0.23,4.0,0.0
13143.0,28.0,65158.0,8.0,18000.0,10.25,0.28,10.0,0.0
25385.0,27.0,70000.0,0.0,14000.0,7.29,0.2,5.0,0.0
4199.0,25.0,25000.0,2.0,3000.0,12.68,0.12,2.0,1.0
3035.0,33.0,92000.0,6.0,16000.0,11.58,0.18,8.0,0.0
18600.0,25.0,24000.0,2.0,1000.0,10.25,0.04,2.0,0.0
34559.0,27.0,60000.0,2.0,20000.0,10.59,0.33,8.0,0.0
6821.0,28.0,54000.0,3.0,4000.0,14.65,0.07,8.0,0.0
20941.0,27.0,60000.0,0.0,6000.0,11.58,0.1,9.0,0.0
5183.0,23.0,30000.0,7.0,7000.0,13.22,0.23,4.0,0.0
1981.0,31.0,44000.0,6.0,11650.0,13.49,0.27,9.0,0.0
7553.0,22.0,110000.0,7.0,9600.0,14.27,0.09,3.0,0.0
27686.0,25.0,55000.0,9.0,15000.0,12.21,0.27,2.0,0.0
6456.0,33.0,60000.0,1.0,6800.0,10.37,0.11,9.0,0.0
22720.0,22.0,60000.0,4.0,7000.0,7.51,0.12,4.0,0.0
11243.0,37.0,75600.0,0.0,25000.0,10.36,0.33,12.0,0.0
6879.0,22.0,41000.0,6.0,8000.0,15.62,0.2,3.0,1.0
1788.0,28.0,16800.0,0.0,5000.0,15.57,0.3,6.0,1.0
21219.0,43.0,80000.0,6.0,24000.0,10.99,0.3,11.0,0.0
29506.0,25.0,30000.0,0.0,10000.0,11.36,0.33,3.0,1.0
21489.0,25.0,64600.0,9.0,2500.0,6.99,0.04,3.0,0.0
6311.0,25.0,45000.0,0.0,6000.0,6.17,0.13,3.0,0.0
20048.0,36.0,33195.0,0.0,1600.0,12.23,0.05,14.0,0.0
28077.0,31.0,50000.0,0.0,12000.0,9.32,0.24,10.0,0.0
19618.0,27.0,40000.0,3.0,12000.0,8.9,0.3,10.0,0.0
3438.0,32.0,75000.0,4.0,10000.0,12.18,0.13,8.0,0.0
30966.0,24.0,110000.0,8.0,25000.0,14.96,0.23,2.0,0.0
6994.0,22.0,52000.0,5.0,3600.0,10.99,0.07,2.0,0.0
9556.0,34.0,150000.0,18.0,2800.0,7.51,0.02,5.0,0.0
734.0,22.0,120000.0,2.0,10000.0,13.16,0.08,2.0,0.0
2055.0,23.0,45000.0,5.0,8000.0,10.65,0.18,2.0,0.0
14240.0,33.0,156000.0,8.0,25000.0,10.75,0.16,8.0,0.0
15481.0,22.0,48000.0,0.0,15000.0,11.83,0.31,3.0,1.0
241.0,40.0,80750.0,7.0,20000.0,15.99,0.25,15.0,1.0
19898.0,27.0,56100.0,1.0,3150.0,14.96,0.05,5.0,1.0
32789.0,26.0,49600.0,10.0,12000.0,16.0,0.24,3.0,1.0
1109.0,23.0,70000.0,1.0,14400.0,13.85,0.21,3.0,0.0
32563.0,26.0,80000.0,3.0,12000.0,6.54,0.15,4.0,0.0
11699.0,23.0,65000.0,7.0,3600.0,7.49,0.06,3.0,0.0
15094.0,37.0,125000.0,3.0,20000.0,13.11,0.16,11.0,0.0
15800.0,28.0,80000.0,12.0,12000.0,13.79,0.15,8.0,0.0
23825.0,24.0,100300.0,2.0,25000.0,15.33,0.21,4.0,1.0
24404.0,23.0,120000.0,7.0,25000.0,14.22,0.21,4.0,0.0
13692.0,24.0,40000.0,6.0,2500.0,8.9,0.06,2.0,0.0
31023.0,40.0,70000.0,2.0,10000.0,10.65,0.14,12.0,0.0
11919.0,24.0,83100.0,8.0,8000.0,18.43,0.09,4.0,1.0
14100.0,21.0,41235.0,5.0,3000.0,11.12,0.07,4.0,0.0
2310.0,34.0,70000.0,8.0,15000.0,10.0,0.21,9.0,0.0
3916.0,22.0,50000.0,5.0,9000.0,10.01,0.18,3.0,0.0
7294.0,23.0,59000.0,7.0,15000.0,14.96,0.25,2.0,1.0
1240.0,25.0,150000.0,3.0,5000.0,11.86,0.03,2.0,0.0
10944.0,25.0,38400.0,2.0,4000.0,12.53,0.1,3.0,0.0
19155.0,22.0,35000.0,0.0,5000.0,9.99,0.14,4.0,0.0
21898.0,26.0,36000.0,1.0,14000.0,14.42,0.4,3.0,1.0
18875.0,28.0,75000.0,5.0,10000.0,7.51,0.13,8.0,0.0
34296.0,25.0,90000.0,6.0,5000.0,13.85,0.06,2.0,0.0
31540.0,22.0,13200.0,0.0,1875.0,11.14,0.14,2.0,0.0
31888.0,23.0,24000.0,7.0,9925.0,7.29,0.41,3.0,1.0
33902.0,26.0,45000.0,4.0,16000.0,11.49,0.36,2.0,1.0
20066.0,28.0,48000.0,0.0,7000.0,9.76,0.15,6.0,0.0
7094.0,24.0,50000.0,8.0,3000.0,8.9,0.06,2.0,0.0
21261.0,24.0,95000.0,6.0,18000.0,7.9,0.19,4.0,0.0
7915.0,25.0,109000.0,4.0,14000.0,14.35,0.13,4.0,0.0
17067.0,26.0,76000.0,0.0,14000.0,8.94,0.18,4.0,0.0
15503.0,22.0,33000.0,1.0,5000.0,13.16,0.15,3.0,0.0
33490.0,34.0,115000.0,3.0,20000.0,10.83,0.17,5.0,0.0
7751.0,25.0,57000.0,4.0,12000.0,13.48,0.21,2.0,0.0
24670.0,23.0,52800.0,1.0,5600.0,7.29,0.11,3.0,0.0
13483.0,22.0,59000.0,2.0,10000.0,14.96,0.17,3.0,1.0
32074.0,40.0,131004.0,9.0,30000.0,7.9,0.23,13.0,0.0
30745.0,33.0,64600.0,6.0,7500.0,11.99,0.12,10.0,0.0
3177.0,26.0,63189.0,6.0,4000.0,5.42,0.06,2.0,0.0
22502.0,24.0,35400.0,4.0,12000.0,7.29,0.34,4.0,1.0
33497.0,21.0,28000.0,0.0,4000.0,13.48,0.14,3.0,0.0
27740.0,32.0,24000.0,0.0,6000.0,9.32,0.25,10.0,1.0
16421.0,28.0,33000.0,0.0,13000.0,13.57,0.4,6.0,1.0
16811.0,32.0,48000.0,8.0,5000.0,6.76,0.1,6.0,0.0
1402.0,28.0,55200.0,12.0,4000.0,6.03,0.07,10.0,0.0
20278.0,23.0,71400.0,1.0,12000.0,14.11,0.14,4.0,1.0
22013.0,24.0,85000.0,8.0,15000.0,13.06,0.18,4.0,0.0
7534.0,22.0,52000.0,6.0,8000.0,12.73,0.15,2.0,0.0
9620.0,30.0,66000.0,1.0,13000.0,15.31,0.19,5.0,1.0
11326.0,22.0,35000.0,7.0,3600.0,6.91,0.1,3.0,0.0
4061.0,40.0,65000.0,7.0,12000.0,8.94,0.18,12.0,0.0
22383.0,35.0,100000.0,1.0,12000.0,10.99,0.12,6.0,0.0
2561.0,24.0,60000.0,9.0,8400.0,13.11,0.14,4.0,0.0
33563.0,28.0,39996.0,1.0,7000.0,10.71,0.18,10.0,0.0
20524.0,22.0,49000.0,6.0,5000.0,12.69,0.1,4.0,0.0
4032.0,22.0,95000.0,6.0,5000.0,11.48,0.05,2.0,0.0
23626.0,23.0,69996.0,7.0,6000.0,13.98,0.09,3.0,0.0
5472.0,28.0,75000.0,0.0,20000.0,11.11,0.27,10.0,0.0
991.0,21.0,37000.0,2.0,14000.0,12.61,0.38,3.0,1.0
32688.0,25.0,73500.0,1.0,15000.0,11.26,0.21,2.0,0.0
4859.0,29.0,102000.0,4.0,15000.0,8.94,0.15,9.0,0.0
24806.0,22.0,24000.0,2.0,1450.0,13.22,0.06,2.0,0.0
5478.0,23.0,75000.0,7.0,5000.0,10.59,0.07,3.0,0.0
22636.0,31.0,75600.0,15.0,28000.0,9.91,0.37,7.0,0.0
15063.0,24.0,72000.0,8.0,4000.0,7.88,0.06,2.0,0.0
22120.0,25.0,50000.0,8.0,1200.0,11.86,0.02,3.0,0.0
6562.0,22.0,40000.0,2.0,5500.0,7.88,0.14,2.0,0.0
28678.0,24.0,58000.0,1.0,8000.0,7.29,0.14,4.0,0.0
23990.0,23.0,78500.0,7.0,4800.0,10.99,0.06,3.0,0.0
6646.0,39.0,29894.0,23.0,6000.0,9.63,0.21,4.0,0.0
5960.0,25.0,80000.0,9.0,13000.0,7.88,0.16,2.0,0.0
30852.0,22.0,36000.0,6.0,5000.0,11.36,0.14,4.0,0.0
10644.0,22.0,60000.0,6.0,17000.0,17.19,0.28,4.0,1.0
12912.0,35.0,95000.0,9.0,17000.0,9.88,0.18,6.0,0.0
16127.0,21.0,48000.0,5.0,6000.0,15.23,0.13,2.0,0.0
16200.0,30.0,80000.0,9.0,25600.0,11.99,0.31,10.0,0.0
6379.0,22.0,62300.0,6.0,10000.0,6.62,0.16,4.0,0.0
33048.0,29.0,90000.0,0.0,7500.0,7.14,0.08,7.0,0.0
12195.0,26.0,75000.0,6.0,13200.0,9.99,0.18,4.0,0.0
14202.0,27.0,36000.0,3.0,3000.0,10.62,0.08,6.0,0.0
7989.0,24.0,54000.0,5.0,6000.0,11.49,0.11,4.0,0.0
20542.0,28.0,70000.0,4.0,4500.0,6.62,0.06,8.0,0.0
32809.0,23.0,44000.0,7.0,10000.0,13.24,0.23,2.0,1.0
12230.0,33.0,60000.0,1.0,9000.0,12.84,0.15,5.0,0.0
21974.0,37.0,42000.0,0.0,5000.0,6.99,0.12,14.0,0.0
4716.0,22.0,72000.0,6.0,5000.0,7.9,0.07,2.0,0.0
